손님,2021년 6월 25일,5,no,중식A도시락/1,맛나게 잘 먹었습니다
le**님,2021년 6월 24일,5,no,화덕스테이크피자 /1+중식B도시락/1,不错不错不错不错不错不错不错
ks**님,2021년 6월 24일,4,no,일식B도시락/1(초밥 2pcs 메뉴(생연어초밥 2pcs)),빠른 배송 최고의 맛. 강추합니다
손님,2021년 6월 24일,5,no,안창살 컵밥/1,배달도 빠르고 좋았어요 와사비가 있었으면 더 좋았을거 같아요~♡
손님,2021년 6월 23일,5,no,스테이크 컵밥 /1,不错不错不错不错不错不错不错
eu**님,2021년 6월 20일,1,yes,한식A도시락/1+한식B도시락/1+한식C도시락/1,不错不错不错不错不错不错
ox**님,2021년 6월 20일,5,yes,NEW）왕우렁 쌈 싸먹는 김밥（제육） 기본 2인분/1+한식D도시락/1,원래 리뷰는 잘 안쓰는데... 이건 아닌것 같네요. 점심에 한식A와 한식C를 시켜 맛있게 먹었습니다. 저녁엔 다른것도 먹어보려 시켰는데.. 완전 실망입니다. 한식B의 간장 닭찜은 정체불명의 음식이 담겨오고..문의하니 닭은 커서 담을 공간이 없다구요.. 밥을 다른 공기로 담으면 충분히 들어가지 않습니까? 그리고 일주일전 리뷰보니 닭이 들어 있던데요.. 일주일만에 바뀌었나요?? 된장국도 아침부터 계속 끓여서인지 낮에 국과 저녁의 국 색이 다르구요. 안에 들어있는 조개가 오래 끓여서인지 색이 쩔었네요.. 전도 몇번을 데운건지 딱딱하구요
qk**님,2021년 6월 20일,5,yes,전복갈비탕도시락/1+일식C도시락/1(초밥 2pcs 메뉴(광어초밥 2pcs)),맛있게 잘 먹었어요 ^-^
손님,2021년 6월 20일,5,no,카페라떼/1(HOT or ICE 선택(ICE))+CLUB BLT 햄버거/1,말로만듣다 첨 시켜보았는데 맛있엇네요
yo**님,2021년 6월 19일,5,yes,화덕스테이크피자 /1+로제 새우/1(메뉴선택(파스타)),不错不错不错不错不错不错不错
손님,2021년 6월 18일,5,no,양식A도시락/1,피자가 정말 커요. 그리고 따뜻할때 잘 배달되서 스파게티도 안불어서 왔어요. 셋이서 먹기 충분한 양이에요. ^^
km**님,2021년 6월 18일,5,no,전복갈비탕도시락/1,不错不错不错不错不错不错不错
km**님,2021년 6월 18일,5,no,전복갈비탕도시락/1,너무 너무 맛있어요~^^
손님,2021년 6월 17일,5,no,한식A도시락/1,가성비 좋은 갈비탕입니다~^^ 맛도 좋아요^^
jo**님,2021년 6월 17일,5,no,육쌈냉면/1(냉면 선택(비빔냉면))+전복갈비탕도시락/1+딸기주스/1+레몬에이드/1,不错不错不错不错不错不错
so**님,2021년 6월 17일,5,yes,한식A도시락/1,맛있어요. 모든 메뉴가 무난하게 맛있어요
jo**님,2021년 6월 15일,5,no,로제 해산물/1(메뉴선택(파스타)),제육 좋아해서 도시락 맛있게 잘 먹었어요
ki**님,2021년 6월 15일,3,no,냉면＋유부초밥 4pcs/1(냉면선택(비빔냉면))+중식B도시락/1,항상 평타이상은해줘서 좋아요
gk**님,2021년 6월 14일,5,no,한식C도시락/1(사이드 추가 선택(공기밥 추가)+음료 추가 선택(콜라 500mL 추가)),지난번 양식 도시락 먹고 실망해서 주문 안 하다 다시 중식 양식 주문 냉면은 근래 먹어본 냉면중 최고! 짬봉 국물 최고! 딤섬 최고! 근데 고기란 고기는 죄다 냄새가 깐풍기랑 찜해온 고기가 다들. .. 유부초밥 음....
la**님,2021년 6월 13일,5,yes,한식B도시락/1+일식B도시락/1,역시 믿고먹습니다 맛있어요ㅎ
kj**님,2021년 6월 12일,5,yes,탕수육싱글세트B/1(메뉴 선택(밥)),배달이 30분이나 일찍와서 놀랐어요!! 이건 거의 시키자마자 도착한 수준...배고팠는데순식간에 흡입했어요~ 이전에도 시켜먹어서 정갈하고 맛있는건 알고있었고 이번엔 한식이랑 일식도시락 시켰는데 일식도시락은 아이스팩까지 포장되어 있더라구요ㅠㅜ 세심한 포장에 놀랐어요.. 다음번엔 친구들이랑 홈파티 메뉴도 먹어보고 싶어요🤓
he**님,2021년 6월 11일,5,no,한식A도시락/1(사이드 추가 선택(생연어샐러드 추가+공기밥 추가))+한식A도시락/2,맛 대박.깔끔하고 앞으러 여기만 시켜먹을겁니다
pi**님,2021년 6월 11일,5,yes,한식A도시락/1,언제나 맛 있고 정갈 합니다.
hy**님,2021년 6월 10일,4,yes,전복갈비탕도시락/1+일식C도시락/1,제육에 뼈가있는거 빼고는 만족입니당
dl**님,2021년 6월 10일,5,no,NEW）제육 쌈밥 /1,다음에도 다시 시켜먹고 싶은집
js**님,2021년 6월 10일,5,yes,전복갈비탕도시락/1+망고주스/1,맛있게 먹었습니다.
